"stock_name","common_name","stock_area","assessment_level","overfishing","overfished","scientific_name","last_assessment","model_category","catch_gap","abundance_gap","LH_gap","comp_gap","eco_gap","Region","Functional_group","Complexity.in.Reproductive.Strategy","Habitat.Specificity","Prey.Specificity","Exposure","Sensitivity","Winfinity","tmax","tm","Lm","Temperature","ln_var","rho","ln_MASPS","ln_margsd","h","logitbound_h","ln_Fmsy_over_M","ln_Fmsy","ln_r","ln_G","G","Fmsy_over_M","Fmsy","MASPS","margsd","Loo","K","M","r"
"Atlantic menhaden - Atlantic Coast","Atlantic menhaden","Atlantic Coast",NA,"Unknown","Unknown","Brevoortia _ tyrannus",NA,NA,NA,NA,NA,NA,NA,"sava","Forage",2,1.4,1.5,4,1.7,1249.9047788389,10.3634422851971,3.27465377119466,24.0178765895163,19.317881373849,-1.10067171072078,0.527394617143396,3.59544443405645,-0.352553137022105,0.942648396919194,2.79505267281741,2.08397177455184,1.53732782366351,-0.0837001570739179,1.63999106460255,5.21937718201676,8.03632407912143,4.65214230223742,36.4318879621203,0.702891219272123,36.1423313643426,0.379188339083724,0.579956818922346,0.948883378797901
"Albacore - North Atlantic","Albacore","North Atlantic",3,"Unknown","Unknown","Thunnus _ alalunga",2020,3,2,0,1,4,2,NA,NA,NA,NA,NA,NA,NA,38452.7434077719,14.3676175804726,4.3212082354541,81.4100095764314,15.803632121673,-2.15949999656423,0.527698952571321,0.404192365183106,-0.905633863752452,0.640715718655528,0.236963766770316,0.508692248601841,-0.80951051397173,-1.57649716202085,2.29093367378426,9.95191524264163,1.66311483143873,0.445075871332851,1.49809210000307,0.404285541917613,152.981596785407,0.180747482467323,0.267994641001713,0.226855230986484
"Atlantic sharpnose shark - Atlantic","Atlantic sharpnose shark","Atlantic",4,"No","No","Rhizoprionodon _ terraenovae",2013,6,1,1,1,1,1,"gulf","Elasmobranch",1.76,1.52,1.2,4,2.36,5638.29419815074,8.82165909984869,2.86573148140889,66.8162014698962,25.2060316576416,-1.56717672730797,0.290909131958764,-1.63376017845304,-0.692126901346561,0.336743480346116,-2.2794928248252,-1.55920255596199,-2.17345565915933,-2.81427835040015,1.62950583556005,5.14931089435075,0.210303709790227,0.113783738929156,0.19519422734794,0.50051039993764,99.1956773839678,0.405301999223723,0.541891004216536,0.11910074147047
"Atlantic sharpnose shark - Atlantic","Atlantic sharpnose shark","Atlantic",4,"No","No","Rhizoprionodon _ terraenovae",2013,6,1,1,1,1,1,"sava","Elasmobranchs",1.4,1.7,1.4,4,2.8,5638.29419815074,8.82165909984869,2.86573148140889,66.8162014698962,25.2060316576416,-1.56717672730797,0.290909131958764,-1.63376017845304,-0.692126901346561,0.336743480346116,-2.2794928248252,-1.55920255596199,-2.17345565915933,-2.81427835040015,1.62950583556005,5.14931089435075,0.210303709790227,0.113783738929156,0.19519422734794,0.50051039993764,99.1956773839678,0.405301999223723,0.541891004216536,0.11910074147047
"Atlantic sharpnose shark - Gulf of Mexico","Atlantic sharpnose shark","Gulf of Mexico",4,"No","No","Rhizoprionodon _ terraenovae",2013,6,1,1,1,1,1,"gulf","Elasmobranch",1.76,1.52,1.2,4,2.36,5638.29419815074,8.82165909984869,2.86573148140889,66.8162014698962,25.2060316576416,-1.56717672730797,0.290909131958764,-1.63376017845304,-0.692126901346561,0.336743480346116,-2.2794928248252,-1.55920255596199,-2.17345565915933,-2.81427835040015,1.62950583556005,5.14931089435075,0.210303709790227,0.113783738929156,0.19519422734794,0.50051039993764,99.1956773839678,0.405301999223723,0.541891004216536,0.11910074147047
"Atlantic sharpnose shark - Gulf of Mexico","Atlantic sharpnose shark","Gulf of Mexico",4,"No","No","Rhizoprionodon _ terraenovae",2013,6,1,1,1,1,1,"sava","Elasmobranchs",1.4,1.7,1.4,4,2.8,5638.29419815074,8.82165909984869,2.86573148140889,66.8162014698962,25.2060316576416,-1.56717672730797,0.290909131958764,-1.63376017845304,-0.692126901346561,0.336743480346116,-2.2794928248252,-1.55920255596199,-2.17345565915933,-2.81427835040015,1.62950583556005,5.14931089435075,0.210303709790227,0.113783738929156,0.19519422734794,0.50051039993764,99.1956773839678,0.405301999223723,0.541891004216536,0.11910074147047
"Bigeye tuna - Atlantic","Bigeye tuna","Atlantic",NA,"Unknown","Unknown","Thunnus _ obesus",2021,5,1,1,2,2,1,"pacific","Pelagics",1.44,1.4,1.36,4,1.4,88289.9867195976,11.5193760441793,4.01782821527506,99.9024227808956,21.0742299455398,-3.16540760323277,0.65982727097805,0.535069170966315,-1.2635326971793,0.626650790417165,0.144524662007779,0.459221371073408,-0.605231530865862,-1.47110903141434,2.12925793865563,8.52209661810646,1.58284105922603,0.545948008190336,1.7075663521839,0.282653730631957,214.308770566708,0.17901137392213,0.347289539258892,0.241146240469531
"Blacknose shark - Atlantic","Blacknose shark","Atlantic",4,"Yes","Yes","Carcharhinus _ acronotus",2011,6,1,1,1,1,1,"gulf","Elasmobranch",2.2,1.76,1.44,4,2.28,37254.8497918263,12.2073705647557,6.13715796145848,116.000372659776,22.6270881570907,-2.67366128616855,0.547152948791138,-1.20386642831331,-1.05662469203114,0.395683498535512,-1.61497074588444,-0.984648404035822,-2.00640116752616,-2.77732739927869,2.18427940865949,9.00355679716406,0.37357054974665,0.134471746187686,0.300031914501225,0.347627181144053,176.844799024822,0.201788825354672,0.360721315003427,0.110365681672225
"Blacknose shark - Gulf of Mexico","Blacknose shark","Gulf of Mexico",4,"Unknown","Unknown","Carcharhinus _ acronotus",NA,NA,1,1,1,1,2,"gulf","Elasmobranch",2.2,1.76,1.44,4,2.28,37254.8497918263,12.2073705647557,6.13715796145848,116.000372659776,22.6270881570907,-2.67366128616855,0.547152948791138,-1.20386642831331,-1.05662469203114,0.395683498535512,-1.61497074588444,-0.984648404035822,-2.00640116752616,-2.77732739927869,2.18427940865949,9.00355679716406,0.37357054974665,0.134471746187686,0.300031914501225,0.347627181144053,176.844799024822,0.201788825354672,0.360721315003427,0.110365681672225
"Blacktip shark - Atlantic","Blacktip shark","Atlantic",4,"No","No","Carcharhinus _ limbatus",2021,6,2,1,2,1,1,"gulf","Elasmobranch",2.08,1.64,1.6,4,2.32,47557.3228237051,13.6879478512644,7.08434230996475,129.50612897999,25.0321951584418,-2.91534227666462,0.58535008881427,-1.723653473117,-1.11101137591744,0.354670561766503,-2.07663547370843,-1.38376218132431,-2.49654965479336,-3.22714505692065,2.28275492310749,9.96087146588468,0.250633847117645,0.0823687093739893,0.178413128175328,0.329225821571613,196.257099220698,0.193042803307622,0.326103142988376,0.0788724665234853
"Blacktip shark - Gulf of Mexico","Blacktip shark","Gulf of Mexico",4,"No","No","Carcharhinus _ limbatus",2018,6,1,1,1,1,1,"gulf","Elasmobranch",2.08,1.64,1.6,4,2.32,47557.3228237051,13.6879478512644,7.08434230996475,129.50612897999,25.0321951584418,-2.91534227666462,0.58535008881427,-1.723653473117,-1.11101137591744,0.354670561766503,-2.07663547370843,-1.38376218132431,-2.49654965479336,-3.22714505692065,2.28275492310749,9.96087146588468,0.250633847117645,0.0823687093739893,0.178413128175328,0.329225821571613,196.257099220698,0.193042803307622,0.326103142988376,0.0788724665234853
"Blue marlin - Atlantic","Blue marlin","Atlantic",4,"Unknown","Unknown","Makaira _ nigricans",2018,5,2,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,740783.078195462,16.0663527363484,3.62892559741476,219.414392366811,24.2343586810278,-1.86073649282956,0.373313484623911,-1.79703722228756,-0.784602310998546,0.366817853191867,-2.08387012007884,-1.4144614278431,-2.50980664107705,-3.06805440028572,2.06664694351798,8.27137695018013,0.243056481658167,0.0812839546994143,0.16578935830163,0.456301131648325,427.868577804921,0.254983327532532,0.337566761458518,0.111568248595938
"Blue shark - North Atlantic","Blue shark","North Atlantic",4,"Unknown","Unknown","Prionace _ glauca",2015,6,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,219132.38323771,20.6580929863494,8.51457917708762,221.841097006369,12.4428064611891,-2.11715739883929,0.418554711051853,-2.65957436311259,-0.890078484119736,0.309565271696225,-2.55237671420359,-1.79222187590386,-3.41084254880436,-3.96971982531591,2.68789837420265,14.8659368165267,0.166589616702947,0.0330133732765065,0.069978000625084,0.410623524061813,333.967555451041,0.127963336679975,0.197905031448812,0.038283043427723
"Bluefin tuna - Western Atlantic","Bluefin tuna","Western Atlantic",NA,"Unknown","Unknown","Thunnus _ thynnus",2021,6,0,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,701125.406906505,27.1129518679092,7.47423380680464,190.734051922761,15.7904386476691,-2.39816552779808,0.599600097803128,-0.68087786831903,-0.939003816793373,0.530193153921568,-0.390787121536688,0.0696343867996047,-1.76776823522333,-2.39721855657797,2.8337302899391,17.1371774543725,1.07211612977958,0.170713556500981,0.506172444513897,0.391017166138342,376.096303932282,0.101468923843262,0.157927253703989,0.0986271874635151
"Dusky shark - Atlantic and Gulf of Mexico","Dusky shark","Atlantic and Gulf of Mexico",3,"Unknown","Unknown","Carcharhinus _ obscurus",2016,3,0,0,1,1,1,"gulf","Elasmobranch",1.68,1.88,1.32,4,1.84,617747.817212096,42.2075984793051,23.8837752949944,265.953484731736,18.8687311797116,-4.19267019552592,0.898353219041642,-2.63163157183041,-1.30273501362215,0.393283675483478,-1.83672606287126,-1.20852397561526,-3.55884591280196,-4.26222379074248,3.5317262784677,34.6558848541788,0.29863775087912,0.028471664544083,0.0719609569354361,0.271787433248676,448.845569867028,0.0515473106348429,0.0954607373678566,0.0315456210918618
"Dusky shark - Atlantic and Gulf of Mexico","Dusky shark","Atlantic and Gulf of Mexico",3,"Unknown","Unknown","Carcharhinus _ obscurus",2016,3,0,0,1,1,1,"sava","Elasmobranchs",1.4,1.9,1.2,4,1.9,617747.817212096,42.2075984793051,23.8837752949944,265.953484731736,18.8687311797116,-4.19267019552592,0.898353219041642,-2.63163157183041,-1.30273501362215,0.393283675483478,-1.83672606287126,-1.20852397561526,-3.55884591280196,-4.26222379074248,3.5317262784677,34.6558848541788,0.29863775087912,0.028471664544083,0.0719609569354361,0.271787433248676,448.845569867028,0.0515473106348429,0.0954607373678566,0.0315456210918618
"Finetooth shark - Atlantic and Gulf of Mexico","Finetooth shark","Atlantic and Gulf of Mexico",3,"No","No","Carcharhinus _ isodon",2007,3,1,0,1,3,1,"gulf","Elasmobranch",1.68,2.2,2.6,4,2.56,20361.8635624618,11.8641738270705,5.96348585022764,99.3867236558952,22.4999278308741,-2.65026149654096,0.536899841599203,-1.2828257860211,-1.0458301535646,0.38722075398849,-1.69294856581356,-1.04814703827674,-2.04458794650875,-2.82168810980291,2.15367948182702,8.91927712311308,0.350586771486891,0.129433512521465,0.277252735564542,0.35139998231212,148.777182180417,0.212626824496459,0.370389263425621,0.108756507909289
"Porbeagle - Northwestern Atlantic","Porbeagle","Northwestern Atlantic",4,"Unknown","Unknown","Lamna _ nasus",2021,1,0,0,1,2,1,"neva","Elasmobranch",1.36,1.28,1.24,4,1.96,141641.790763118,30.2724687795005,11.3870278339942,193.724255186846,9.84052973230706,-2.50190748333696,0.502639181670648,-3.11584699405717,-0.992187467473997,0.315890437047188,-2.75364563988756,-2.00353504878246,-3.91546218638247,-4.44268790121223,2.98787828382355,20.3136716752654,0.134857711026248,0.0199313345250913,0.0443409347297222,0.3707647674483,304.188860919792,0.0941171811325017,0.149253373314432,0.0304431578763049
"Sailfish - Western Atlantic","Sailfish","Western Atlantic",4,"Unknown","Unknown","Istiophorus _ platypterus",2016,6,1,0,1,2,2,NA,NA,NA,NA,NA,NA,NA,147122.786638708,7.32729518824413,1.99123363336781,133.295915175942,21.8525185902589,-2.04994478091784,0.337690261695625,-0.41537155179134,-0.912529322161493,0.425139459069456,-1.38558014030243,-0.805264747749933,-1.16372255432183,-1.99694303154625,1.43796190666043,4.29070895669675,0.446969576703898,0.312321380905813,0.660094975665379,0.401507397076821,275.576315177451,0.34060297630049,0.707039714279709,0.238091893988307
"Sandbar shark - Atlantic and Gulf of Mexico","Sandbar shark","Atlantic and Gulf of Mexico",4,"No","Yes","Carcharhinus _ plumbeus",2018,5,1,1,1,1,1,"gulf","Elasmobranch",1.68,1.32,1.4,4,1.88,85812.8331590838,26.6391606318886,14.921103265103,146.566171608464,16.9481875212954,-3.68433726089144,0.791860672633012,-1.72221045299665,-1.21618443170281,0.438488059080557,-1.30665373095242,-0.746540820168096,-2.67108165814983,-3.41012154223824,3.09719635019538,22.4264360332949,0.474003383006462,0.0691773585728537,0.178670767753861,0.296358789588474,237.366552594916,0.0759098856611871,0.144865607279388,0.0590523629979302
"Sandbar shark - Atlantic and Gulf of Mexico","Sandbar shark","Atlantic and Gulf of Mexico",4,"No","Yes","Carcharhinus _ plumbeus",2018,5,1,1,1,1,1,"sava","Elasmobranchs",1.6,1.8,1.4,4,1.9,85812.8331590838,26.6391606318886,14.921103265103,146.566171608464,16.9481875212954,-3.68433726089144,0.791860672633012,-1.72221045299665,-1.21618443170281,0.438488059080557,-1.30665373095242,-0.746540820168096,-2.67108165814983,-3.41012154223824,3.09719635019538,22.4264360332949,0.474003383006462,0.0691773585728537,0.178670767753861,0.296358789588474,237.366552594916,0.0759098856611871,0.144865607279388,0.0590523629979302
"Scalloped hammerhead - Atlantic and Gulf of Mexico","Scalloped hammerhead","Atlantic and Gulf of Mexico",3,"Yes","Yes","Sphyrna _ lewini",2009,3,0,0,0,2,0,"pacific","Shark",2.92,1.76,1.4,4,2.2,152913.531323479,35.0650789432955,12.8019969994658,202.020777707811,20.9631151273825,-2.95859399901953,0.585728812040403,-4.10841553461209,-1.1076284725686,0.264534854842079,-3.68808523932091,-2.86434032211187,-4.8672593063783,-5.30761725080205,3.04555555969871,21.4339069398317,0.0570207340451799,0.00769442447640685,0.0164337926841141,0.330341446667932,314.851890501596,0.108272280766131,0.134868365136382,0.0163231964125922
"Shortfin mako - North Atlantic","Shortfin mako","North Atlantic",4,"Unknown","Unknown","Isurus _ oxyrinchus",2017,6,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,331921.479183974,26.0404702126383,10.17309549249,218.194594372797,17.9661037478131,-3.40586375691164,0.652511045210058,-2.76979999489723,-1.26985124599428,0.336737836282747,-2.55353540192059,-1.84227586476445,-3.62594896793326,-4.1839417253108,2.88494148288728,18.1820233989909,0.158456390113246,0.0266238201930292,0.0626745387162393,0.280873399714293,399.08764922033,0.0941588774099236,0.168007748814754,0.0423263037712153
"Skipjack tuna - Western Atlantic","Skipjack tuna","Western Atlantic",NA,"Unknown","Unknown","Katsuwonus _ pelamis",2014,3,1,0,2,2,2,"pacific","Pelagics",1.48,1.56,1.2,4,1.96,7267.98667626381,6.95025636815022,1.75813178180602,47.8772809417913,24.6722407472794,-1.07276114819155,0.31307808777675,1.31235342771394,-0.45292472244486,0.618780976518711,0.117346876121737,0.386470927766345,0.429643769977529,-0.751730848874078,1.08110955487211,2.97923753787063,1.47177760858189,1.5367100037934,3.71490619574106,0.635765990734532,81.7585191156628,0.532138002617815,1.04433159243255,0.580470502234897
"Smooth dogfish - Atlantic","Smooth dogfish","Atlantic",4,"No","No","Mustelus _ canis",2015,6,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,7862.12999037375,16.6916242952309,6.53281899112226,78.2498120340763,12.5455051753767,-2.50311011084605,0.481212385631687,-2.05810534519271,-1.03274593401955,0.344445536083072,-2.06874302141927,-1.35817454495032,-2.86307756424684,-3.41908868546337,2.53151472676068,12.9784422472311,0.257129727558804,0.0570927829061242,0.127695680077964,0.356027987723459,123.149379591933,0.147358415734567,0.222179816280889,0.0594528319330904
"Swordfish - North Atlantic","Swordfish","North Atlantic",4,"Unknown","Unknown","Xiphias _ gladius",2017,6,1,0,1,2,0,"general","HMS",1.75,1.35,1.65,4,1.55,187079.86226348,15.0476058940838,4.25424355792305,111.384964116783,20.6031305155407,-3.17369684892632,0.688879795953741,0.519473673779384,-1.1661377302107,0.648491561548573,0.3362487417097,0.528117178999655,-0.843863998150492,-1.69042924087361,2.38925064328344,11.0666016906076,1.69573653267084,0.430045613441051,1.68114258737923,0.311567980001139,260.552016100928,0.138368052511541,0.257601146183864,0.234773411023661
"White marlin - Atlantic","White marlin","Atlantic",4,"Unknown","Unknown","Kajikia _ albida",2019,5,1,0,2,2,1,NA,NA,NA,NA,NA,NA,NA,76067.8890470057,8.99823786826665,2.06278827954216,106.986495717231,22.6795988481942,-1.25108200973927,0.262919590143974,-0.376527356636544,-0.569781732626666,0.457748955679465,-1.16151507784862,-0.63298821048417,-1.09956545509457,-1.88850710973246,1.4692839837443,4.66233753948713,0.531002680099715,0.333015762564121,0.686240344202302,0.565648887923574,197.801633380373,0.41625304743458,0.623577063083737,0.288900859228458
"Yellowfin tuna - Atlantic","Yellowfin tuna","Atlantic",4,"Unknown","Unknown","Thunnus _ albacares",2019,6,1,1,1,2,1,"pacific","Pelagics",1.68,1.28,1.12,4,1.56,109583.075606475,7.74540497722556,2.45305500906762,102.557527087968,23.6640160643556,-2.25917624248188,0.49238778529091,1.14554955406308,-0.970282592819375,0.667233813312332,0.381946593487261,0.612852100495611,0.0150835752633388,-0.958350920055267,1.63685924011931,5.19045775869697,1.84568798668142,1.01519790650271,3.14416877286558,0.378975927093998,209.215719500469,0.312023490182021,0.554038885587575,0.410515748967962
"Caribbean spiny lobster - Puerto Rico","Caribbean spiny lobster","Puerto Rico",NA,"No","No","Panulirus _ argus",2020,6,2,3,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.06,0.33005,NA,0.55
"Queen snapper - Caribbean","Queen snapper","Caribbean",1,"Unknown","Unknown","Etelis _ oculatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15656.2233996107,20.6078781481277,3.83379806143085,55.4613466555293,20.8224027725339,-1.43005725786324,0.461098932062577,-0.0100543941429935,-0.554166091982919,0.609053140088903,0.0447888150249815,0.306487302957225,-1.29657787599918,-1.85997266208417,2.40635400692383,11.5742510059985,1.358644216604,0.273466028246584,0.989995982301555,0.574551184318593,102.12924152288,0.213722540587854,0.204709025134404,0.224378990062978
"Red hind - Caribbean","Red hind","Caribbean",2,"Unknown","Unknown","Epinephelus _ guttatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2162.97503474386,14.9601919762604,5.22521701767874,29.357279321381,25.344183392409,-3.21790110057177,0.826175405330795,1.74919304181875,-0.920472124291803,0.780025364979252,1.25803554494999,1.15419735285964,0.162681660915286,-1.03976006738811,2.12891917096933,8.54393887391998,3.17147681885488,1.17666205253998,5.74996082543804,0.398330934972698,55.4312090811507,0.197842875123843,0.366863844542086,0.400428556622409
"Redtail parrotfish - Caribbean","Redtail parrotfish","Caribbean",2,"Unknown","Unknown","Sparisoma _ chrysopterum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161.424665880377,5.96161154195307,1.25019341317422,13.6945447548749,27.4896212251746,-1.20187362781724,0.359053432175524,1.84043896372874,-0.480295742747288,0.734501518090524,1.06724889643527,0.982158441027787,0.430480824308062,-0.491841505378697,1.29087352497087,3.76454406108997,2.67021352474125,1.53799685206267,6.29930281966598,0.618600418163769,24.451984576205,0.724428824796781,0.583931785093336,0.815743679905281
"Silk snapper - Caribbean","Silk snapper","Caribbean",2,"Unknown","Unknown","Lutjanus _ vivanus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5145.9246671522,21.9878166657395,4.33971521371614,37.2732406371589,21.0489807187983,-2.31973938857823,0.628842663082876,0.312951306250215,-0.835750598498614,0.675868009668753,0.503904604221064,0.663949519642124,-1.00563660013537,-1.690468282132,2.54878176780813,13.1007152963969,1.94244894474389,0.365811684895786,1.36745494289757,0.433548938090097,75.3600207178555,0.147066439464596,0.187912916756329,0.223868245595784
"Caribbean spiny lobster - St. Croix","Caribbean spiny lobster","St. Croix",NA,"No","No","Panulirus _ argus",2020,6,2,3,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.06,0.33005,NA,0.55
"Caribbean spiny lobster - St. Thomas / St. John","Caribbean spiny lobster","St. Thomas / St. John",NA,"No","No","Panulirus _ argus",2020,6,2,3,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.06,0.33005,NA,0.55
"Gag - Gulf of Mexico","Gag","Gulf of Mexico",5,"Yes","Yes","Mycteroperca _ microlepis",2021,6,1,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,26041.580301394,22.2553109514147,7.87414100520409,63.2342489070202,23.8339010724389,-3.26047360372174,0.850436871655865,1.09765636667383,-0.910981704217605,0.719895452965207,0.853289105890788,0.87791317784218,-0.331695877299219,-1.5015693549686,2.43017236448182,11.4872625119279,2.4058738333651,0.717705560220632,2.9971336042608,0.402129258206743,119.5886275599,0.13676080779258,0.296304842938822,0.269915604007314
"Goliath grouper - Gulf of Mexico","Goliath grouper","Gulf of Mexico",1,"Unknown","Unknown","Epinephelus _ itajara",NA,NA,NA,NA,NA,NA,NA,"gulf","Groupers",2.92,2.8,2.12,4,2.28,69035.5195155752,33.6958360206378,11.508681358826,84.1765682285842,24.4955799145753,-3.78667688345831,0.953459352929321,0.238553507079057,-0.99159281343674,0.679633398979549,0.572395651669157,0.683936202682222,-1.1875815459096,-2.12394251635545,2.96513733105149,19.9281414771614,1.98166262646382,0.304957899627772,1.26941162672754,0.37098530978083,169.050418473221,0.09438144474457,0.152528568633431,0.152901549635324
"Goliath grouper - Gulf of Mexico","Goliath grouper","Gulf of Mexico",1,"Unknown","Unknown","Epinephelus _ itajara",NA,NA,NA,NA,NA,NA,NA,"sava","Reef Fish",3.1,2.8,1.7,4,2.9,69035.5195155752,33.6958360206378,11.508681358826,84.1765682285842,24.4955799145753,-3.78667688345831,0.953459352929321,0.238553507079057,-0.99159281343674,0.679633398979549,0.572395651669157,0.683936202682222,-1.1875815459096,-2.12394251635545,2.96513733105149,19.9281414771614,1.98166262646382,0.304957899627772,1.26941162672754,0.37098530978083,169.050418473221,0.09438144474457,0.152528568633431,0.152901549635324
"Gray snapper - Gulf of Mexico","Gray snapper","Gulf of Mexico",4,"No","No","Lutjanus _ griseus",2018,6,0,0,1,2,1,"gulf","Snappers",2,1.88,1.4,4,2.68,2870.23242690051,20.3085904730744,3.84138928945193,31.7488564714939,25.7161479301909,-2.32790097775835,0.620047011336221,0.0643750180086663,-0.842334061525122,0.609483199835599,0.0708355030893498,0.361092281650187,-1.12876462607241,-1.75470448924222,2.36092120867036,10.7425257156623,1.43489586932769,0.323432569884919,1.06649227758614,0.430704059537598,63.1240061838448,0.188380059443655,0.222776016527546,0.211600654302961
"Gray snapper - Gulf of Mexico","Gray snapper","Gulf of Mexico",4,"No","No","Lutjanus _ griseus",2018,6,0,0,1,2,1,"sava","Reef Fish",2.4,2.2,1.3,4,3,2870.23242690051,20.3085904730744,3.84138928945193,31.7488564714939,25.7161479301909,-2.32790097775835,0.620047011336221,0.0643750180086663,-0.842334061525122,0.609483199835599,0.0708355030893498,0.361092281650187,-1.12876462607241,-1.75470448924222,2.36092120867036,10.7425257156623,1.43489586932769,0.323432569884919,1.06649227758614,0.430704059537598,63.1240061838448,0.188380059443655,0.222776016527546,0.211600654302961
"Gray triggerfish - Gulf of Mexico","Gray triggerfish","Gulf of Mexico",4,"Unknown","Unknown","Balistes _ capriscus",2020,6,0,1,0,1,1,"gulf","Other Reef Fish",2.32,1.88,1.52,4,2.08,1117.63460235625,5.33763908066106,1.86870705602434,19.044417836059,22.9403957935286,-2.88371671085897,0.733193632888803,4.68510674838017,-0.880336013277207,0.933294634111923,3.40667385498835,2.39207548730469,2.58253205871324,0.368246362668354,1.09935680756424,3.18936184765124,10.9361682831837,13.2305964296014,108.32183487144,0.414643562528992,41.3966681480341,0.308897837515346,1.21701642747936,1.66080377016518
"Gray triggerfish - Gulf of Mexico","Gray triggerfish","Gulf of Mexico",4,"Unknown","Unknown","Balistes _ capriscus",2020,6,0,1,0,1,1,"sava","Reef Fish",2.2,2.6,1.5,4,2.3,1117.63460235625,5.33763908066106,1.86870705602434,19.044417836059,22.9403957935286,-2.88371671085897,0.733193632888803,4.68510674838017,-0.880336013277207,0.933294634111923,3.40667385498835,2.39207548730469,2.58253205871324,0.368246362668354,1.09935680756424,3.18936184765124,10.9361682831837,13.2305964296014,108.32183487144,0.414643562528992,41.3966681480341,0.308897837515346,1.21701642747936,1.66080377016518
"Greater amberjack - Gulf of Mexico","Greater amberjack","Gulf of Mexico",4,"Unknown","Unknown","Seriola _ dumerili",2021,6,0,3,3,1,1,"gulf","Coastal Pelagic",1.96,1.72,1.56,4,1.92,48879.2254671582,11.932718694142,2.69044047356153,70.1453260609909,23.4565723839319,-2.19785996196432,0.544352554336053,1.21373406692214,-0.868639962570028,0.661087395012365,0.436853955421029,0.589212522220325,-0.0169554585392083,-1.12378312990937,1.74044674975285,5.93925682497398,1.80256837380492,0.983187476266056,3.3660301970382,0.419521726679397,151.519972123109,0.225303248080133,0.552096161180293,0.434419769960655
"Greater amberjack - Gulf of Mexico","Greater amberjack","Gulf of Mexico",4,"Unknown","Unknown","Seriola _ dumerili",2021,6,0,3,3,1,1,"pacific","Coastal",1.56,1.48,1.84,4,2.04,48879.2254671582,11.932718694142,2.69044047356153,70.1453260609909,23.4565723839319,-2.19785996196432,0.544352554336053,1.21373406692214,-0.868639962570028,0.661087395012365,0.436853955421029,0.589212522220325,-0.0169554585392083,-1.12378312990937,1.74044674975285,5.93925682497398,1.80256837380492,0.983187476266056,3.3660301970382,0.419521726679397,151.519972123109,0.225303248080133,0.552096161180293,0.434419769960655
"Greater amberjack - Gulf of Mexico","Greater amberjack","Gulf of Mexico",4,"Unknown","Unknown","Seriola _ dumerili",2021,6,0,3,3,1,1,"sava","Coastal Pelagic",1.8,2.1,1.2,4,1.6,48879.2254671582,11.932718694142,2.69044047356153,70.1453260609909,23.4565723839319,-2.19785996196432,0.544352554336053,1.21373406692214,-0.868639962570028,0.661087395012365,0.436853955421029,0.589212522220325,-0.0169554585392083,-1.12378312990937,1.74044674975285,5.93925682497398,1.80256837380492,0.983187476266056,3.3660301970382,0.419521726679397,151.519972123109,0.225303248080133,0.552096161180293,0.434419769960655
"Hogfish - Eastern Gulf of Mexico","Hogfish","Eastern Gulf of Mexico",4,"Unknown","Unknown","Lachnolaimus _ maximus",2018,6,0,0,1,0,0,"gulf","Snappers",3.04,2.64,2.2,4,2.52,1796.04481139838,14.3441353923461,3.81020880566857,22.2547046380806,24.4641961527943,-3.07740637885028,0.832684633659904,2.81019489526656,-0.833543219123174,0.87410199367294,2.37101407372999,1.8075528956572,0.8920590729254,-0.578888266146557,2.02288503645642,7.95923154909906,6.09551281052431,2.44014892657822,16.613155728703,0.434507002090623,47.9336419137531,0.187408660595332,0.391260593894416,0.677240017067746
"Hogfish - Eastern Gulf of Mexico","Hogfish","Eastern Gulf of Mexico",4,"Unknown","Unknown","Lachnolaimus _ maximus",2018,6,0,0,1,0,0,"sava","Reef Fish",3,2.8,1.8,4,2.8,1796.04481139838,14.3441353923461,3.81020880566857,22.2547046380806,24.4641961527943,-3.07740637885028,0.832684633659904,2.81019489526656,-0.833543219123174,0.87410199367294,2.37101407372999,1.8075528956572,0.8920590729254,-0.578888266146557,2.02288503645642,7.95923154909906,6.09551281052431,2.44014892657822,16.613155728703,0.434507002090623,47.9336419137531,0.187408660595332,0.391260593894416,0.677240017067746
